Question,Answers,Comment,Instructions,Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba(NO3)2+AgCl->(in NH3),BaCl2(ppt)+AgNO3,Sometime HSAB doesnt give a clear side of product similar to this reaction. In ammonical medium it is driven by precipiation of BaCl2 and AgNO3 is exceptionally soluble by [Ag(NH3)2]. Most Chlorides precipitate in NH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZnCl2+NH4OH(excess)->,[Zn(NH3)4]Cl2+H2O,Zn(OH)2 precipitate dissolves due to complexation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zn(NH2)2+KNH2->,K2[Zn(NH2)4],Amphoteric Zinc. NH2- is ditto as OH-.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratory Preparation of N2,NH4Cl+NaNO2->N2+NaCl+H2O,Effectively same as pyrolysis of NH4NO2 but using heat from the double displacement reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be+Air->,no rxn,"Protective later coating will basically happen for most covalent ones and prepicipitates (PbSO4, AgCl, BeO, ZnO(Zn(OH)2)...) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preparation of BeF2(anhydrous),BeO+NH3+HF->(NH4)2[BeF4]->BeF2,,Ignore byproducts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be+H2->,no rxn,"Be is not reducing enough (its the worst in sblock) Like H2O, its not reactice to BeH2 either. BeH2 is made using LiAlH4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2+O2 (extreme T)->,NO,"Similar to CO's stability at high T, NO gains too",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urea+H2O->,(NH4)2CO3,Acyl sub -> H2CO3 + 2NH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCl3+NH3->,P(NH2)3+NH4Cl,"Suprising P-3 character was only for phosphine, PCl3 is just as expected. NH3 is doing solvolysis just like H2O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNO3+P4O10->,H4P4O12+N2O5,"In emperical form it looks like the centres just swapped: HNO3+P2O5->HPO3+N2O5. Unlike hydrolysis, not all anhydride links are broken. Anhydride links are broken until there's no 3 membered cycles left. OH is taken from acyl sub of NO3- on NO2(OH).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ostwald's Process - Main step,NH3+O2+Pt->NO+H2O,effectively H-exchange driven by Pt between N and O. Used in prep of HNO3,Include (Major) Catalyst as if it was a reagant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO3- Confirmatory,NO3+H2SO4(conc)+FeSO4->[Fe(H2O)5NO]SO4(brown ring),"This is a reaction with metal because Fe is oxidized, but concentration of H2SO4 is to initiate the reaction and once into the test tube, its not really concentrated anymore (NO formed)",Ignore byproducts for this reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NaNO2+FeSO4+H2SO4(conc)->,Na2SO4+Fe2(SO4)3+NO2+SO2+H2O,NO2 doesnt need conc. H2SO4 since HNO2 will become HNO3+NO+O2 on its own. NO is further oxidized in conc H2SO4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NaNO2+FeSO4+H2SO4->,Na2SO4+Fe2(SO4)3+[Fe(H2O)5NO]SO4(brown ring)+H2O,Doesnt need conc. H2SO4 since HNO2 will become HNO3+NO+O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na2S+HNO3->,S8(ppt)+NO2+H2O+NaNO3,"S-- becomes S8 with mild oxidizer, SO4 with strong oxidizer and S2O3 when *it is* the reducer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na2S+HNO3(conc)->,Na2SO4+NO2+H2O,Product of reduced half is different only with metals. Conc. HNO3 is actually a strong oxidizer and will oxidize S-- straight to SO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cu+HNO3->,Cu(NO3)2+NO+H2O,"Dilute and concentrated give different products only in reaction with metals. With dilute, there's lesser NO3 than metal, so each NO3 go to NO. This is only with metals because the reduced metal would displace another HNO3 and give enough H+ for this reaction to proceed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag+HNO3(conc)->,AgNO3+NO2+H2O,"Ag is not exactly displacing H here. It is less reactive than H, but the anion is oxidizing and oxidizes Ag. Dilute and concentrated give different products only in reaction with metals. With concentrated, its the usual reaction (NO2).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zn+HNO3->,Zn(NO3)2+N2O+H2O,"Why would Zn reduce H2 if it can easily reduce HNO3. With strongly reducing metals, N2O maybe formed for dilute following the same logic as HNO3->NO.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4+SOCl2-> (Only Major Products),PCl3+SO2+S2Cl2,"Either S2Cl2 and PCl3 formed or PCl5 and S. Cant control which of the two happens in a mixture but PCl3 is major. When theres both S8(ppt) and Cl2, S2Cl2 is always a possible product",All products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byproduct of SN2 of ROH using PCl3,H3PO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byproduct of SN2 of RCOOH using PCl5,H3PO4+HCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byproduct of SN2 of ROH using PCl5,POCl3+HCl,Esterification happens beyond this at the phosphonyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCl5(s) - True Form,[PCl4][PCl6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metaphosphoric acid from Phosphorus acid,H3PO3+Br2->HBr+(HPO3)n,This weak oxidizer will oxidize H3PO3 like how it oxidizes carbonyl. Addition of Br+ and H2PO3- -> Elimination of HBr -> Repeat,"Don't notate heating, Several methods are possible but use the reaction given in ncert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phosphinic acid,H3PO2,Another name for hypophosphorous acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phosphonic acid,H3PO3,Another name for phosphorous acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypophosphoric acid,H4P2O6,"Hypo shouldve been 2 ox states lesser than phosphoric acid, but chemists do not like homogenous naming smh. This doesn't have an anhydride link as seen by symmetry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgNO3+H3PO2+H2O->,Ag+H3PO4+HNO3,"Can be seen like Tollen test for phosphonyl, but the reaction is driven stronger by H3PO2's reducing nature than Ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2Cl2+H2O->,SO2+S8(ppt)+HCl,S2Cl2 readily disproportionates into SCl4 and S. The reaction is really hydrolysis of SCl4 not hydrolysis of S2Cl2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4O6+HCl->,2H3PO3+2PCl3,HCl wont allow identical treatment of all P. 2PCl3+2H3PO3 is formed. (PCl3+3P(OH)2Cl is not that great),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na2SO3+▲->,Na2S+Na2SO4,"Not at ortho form and thus disproportionates. In salt form, it doesnt escape as S8.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preparation of SO3,SO2+O2+V2O5->SO3,V2O5 is amphoteric. It serves both the purpose of a lewis base to stabilize SO3 and also a surface for reaction (similar to other transition metal catalysts). NO(g) can also be used but less effective.,Include catalyst as if it was a reagant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCl+O2+CuCl2->,Cl2+H2O,"This is the Deacan process. CuCl2 is just a catalyst here, it has no HSAB possibility nor redox possibility to proceed. H2[CuCl4]+O2 is easier for O2 to take H2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acidic oxides of 3d-series,CrO3 Mn2O7(dark green),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KI(excess)+O3+H2O->,KI3(brown)+O2+KOH,"Excess is to say that it isnt oxidized to IO3-, it is oxidized to I2 which is readily captured by KI. note that it is not wrong to write **I2 + O2 + KOH**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2 (Magnetic nature),Paramagnetic,Analogous to O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preparation of SulfurylChloride,SO2+Cl2+C->SO2Cl2,C will attempt reducing Cl2 by making a Carbene.,Include catalyst as if it was a reagant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact Process,FeS+O2->SO2+O2+V2O5->SO3+H2SO4->H2S2O7+H2O->H2SO4,FeS is obtained in ore form (not Fe2S3 owing to S's reducing nature),Ignore byproducts. Add reagants in consecutive steps right away. Add catalyst like its a reagant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least stable haloxides are made by,Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Regia - Formation,HCl+HNO3->NOCl+Cl2+H2O,High H from HCl is forcing NO2 to break into H2O+nitrosyl,Drop (conc) because the need to be concentrated obviously,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Regia + Pt->,NOCl+Cl2+HCl+Pt->H2[PtCl6]+NO,NOCl+Pt->NO+PCl4; Cl2+Pt->PtCl4; and some HCl unreacted originally. Pt4+ prefers 6 coordination unlike Pt2+ in cisplatin,Ignore colours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interhalogen Compounds with I-centre,ICl IBr ICl3 IF3 IF5 IF7,"Except that IF is unstable, Uniform pattern of 2F exclusive high ones, one F-Cl, one F-Br... and uniform increase with change in centre.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interhalogen Compounds with Br-centre,BrF BrCl BrF3 BrF5,"Uniform pattern of 2F exclusive high ones, one F-Cl, one F-Br... and uniform increase with change in centre",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interhalogen Compounds with Cl-centre,ClF ClF3,"Uniform pattern of 2F exclusive high ones, one F-Cl, one F-Br... and uniform increase with change in centre",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxyacids of I and Br,HOX HXO3 HXO4,HMO2 doesnt exist,use X for the halogen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxyacids of F,HOF,F can make only 1 bond,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KClO3+MnO2+▲->,KCl+O2,Pyrolysis is driven by gas-ing. KCl is more stable than K2O. Pyrolusite is a catalyst here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zn(ClO3)2+▲->,ZnO+Cl2+O2,Exceptional because ZnO precipitates and supports pyrolysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Side Reaction in Chloralkali,NaOH+Cl2->NaOCl+NaCl+H2O,This is why Diaphragm and Amalgam methods were designed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amalgamated Castner Kellner Process,NaCl(conc)->Na(Hg)+Cl2,Dilute NaCl will not cause overpotential and O2 will be produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NaOH(cold,dil)+Cl2",NaOCl+H2O+NaCl,Side reaction in Chloralkali and Chlorate processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NaOH(hot,conc)+Cl2",NaClO3+H2O+NaCl,"This react + Chloralkali is combined as electrolysis of NaCl(hot,conc) and is known as Chlorate process. ClO3 is stable at high T.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preparation of NaClO4,NaClO3+H2O->NaClO4+H2,"Electrolysis, O2 at anode is recieved by ClO3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOCl+▲->,HCl+HClO4,Acids will disproportionate to extremes. It sometimes result in HClO3 and it depends on concentration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HClO3+▲->,HClO4+ClO2+H2O,this reaction is more similar to HNO2->HNO3+NO+H2O and is driven by ClO2 release than disproportionation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KClO3->,KClO4+KCl,"Extremes are more stable, except in salt form ClO4 is the clear winner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NaClO4+H2SO4(conc)->,no rxn,ClO4- anions are not like CO3 or SO2 to release ClO2. Its too weak a base to become HClO4 with acid and then decompose because of high concentration of HClO4->ClO2+HCl+H2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HClO2(conc)->,ClO2+HCl+H2O,"Concentrated oxoacids of Halogens readily decompose,Cl2+O2 if not ClO2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgCl+HCN(excess)->,H[Ag(CN)2]+HCl,"Just like S2O3, NH3, SCN... AgCl dissolves here by complexation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group II ppts that dissolve in Yellow Ammonium Sulphide,SnS(brown) SnS2(yellow),All the amphoteric ones basically,"Include Tin precipitates, Tin isnt there in qualitative an. syllabus but is studied in block chemistry",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PbCl2+H3PO4,HCl+Pb3(PO4)2(ppt),"Pb follows colours same as Ag's compounds except PO4, Chromate and Oxide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PbSO4+CH3COONH4->,(NH4)2[Pb(CH3COO)4]+(NH4)2SO4,Displacement followed by complexation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgNO3+▲->,AgNO2+O2,Surprisingly AgNO2 is stable even upto 400*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CuSO4+NH4OH-> (Colour Change),blue -> Deep Blue,"Due to complexation of Cu. Zn, Cu and Ag readily complex with NH3 and give colourless, deep blue and colourless-soluble complexes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HgCrO4(colour),Red,Red of Hg overpowers Yellow of CrO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group II Sulphides insoluble in conc.HCl,"CuS(black) HgS(black, red)",Less reactive than H and not displaced (HSAB),"In case of two colours, seperate by commas and add the most common colour first",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group II Sulphides insoluble in conc.HNO3,"HgS(black, red)","HgSO4.HgO - yellow ppt (HgO has a dominating yellow colour), PbSO4 is a ppt too, but Pb can displace H and so Pb(NO3)2 formed. Similarly for other sulphate ppts (and only for sulphates that ppt, otherwise SO4 is formed) too, S8 precipitates","In case of two colours, seperate by commas and add the most common colour first",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cu(II) Confirmatory,"Cu+K4[Fe(CN)6]->Cu2[Fe(CN)6](ppt,chocolate brown)",Ferrocyanide is used generally,Use Cu instead of Cu++. Ignore Byproducts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeCl3+K3[Fe(CN)6]->,KCl+Fe[Fe(CN)6](brown),This is NOT prussian blue/turnbull blue. Both the Fe are at +3 here and for prussian and turnbull they need to be either,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CuSO4+KSCN,K2[Cu(SCN)4](black)+K2SO4,"Complexation, Fe(SCN)3 was a complexation too except one of the 3 SCN was inside coordination sphere (similar to brown ring). Cu seems to prefer coord. no. of 4 unlike iron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeCl3+K4[Fe(CN)6](excess)->,KFe[Fe(CN)4](soluble prussian blue)+KCl,True structure of Prussian Blue was Fe[FeFe(CN)6]3 and soluble prussian blue is when theres so much prusside ions that Fe doesnt have to enter coordination sphere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Main reagant in Lake Test,Litmus,Litmus is adsorbed on Al(OH)3 by surface complexation giving the precipitate colour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CuS+H2SO4(conc)->,no rxn,"SO4 cant oxidize S, they are extremum of the same element",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZnCl2+K4[Fe(CN)6]->,"KCl+Zn2[Fe(CN)6](ppt,bluish white)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mn(OH)2+Air->,H2MnO3(brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(CH3COO)2Ca+K2CrO4->,no rxn,"By HSAB, Calcium Chromate ppt is not formed. This is why CH3COOH is poured before doing test for Barium. (CH3COOH is already at acid and not oxidized). BaCrO4 is Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca(COO)2+CH3COOH->,no rxn,"Unlike Ba, CaC2O4 is insoluble and confirms that its Ca. But BaC2O4 is soluble by HSAB. CH3COO is harder than (COO)2. Dissolving is either complexation or HSAB by Acid-Base (NOT DISPLACEMENT)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeCl2+O3->,Fe2O3+Cl2,Anion is oxidizable too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4O6+H2O->,H3PO3,"Water will allow identical treatment of all P, H3PO3 may disproportionate to PH3+3H3PO4 though",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2 (Colour),Flourescent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Regia + Au,NOCl+Cl2+HCl+Au->H[AuCl4]+NO,Au3+ prefers 4 coordination like Al3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4+SO2Cl2-> (Only Major Products),PCl5+SO2,PCl3 can also be formed but PCl5 major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A cation is confirmed using formation of Azo-dye.,"Fe(III),Blue",," Answer: Cation(Ox. State), Colour observed in test",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO2 + H2S->,S8(ppt)+H2O,SNacyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PbSO4+KNO3->,no rxn,"1. Hardness of Anions follow Electrochemical series (F - SO4 - NO3 - X - OH) and 2. Generally, Double displacement dissolving are disfavoured by equi and only complexation or acid-base will dissolve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potassium Flame Colour,Purple,Potassium Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NaN3+NaNO2->,N2+N2O+Na2O,"N3 being an insane nucleophile attacks NaNO2 to become (NaO)2N2-N2. N2 being great leaving goes, this also gemdiol elimination to get N2O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NaNO2+Sulphamic Acid->,NH2SO3Na+H2SO4+N2,Diazotization with SO3H as strong acid and S-NH2 as amine moiety. Sulphamic acid is NH2-SO3H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaSO3+NaNO2->,no rxn,"BaSO3 is a ppt, Ba(NO2)2 isnt as thermally stable as NaNO2 either, So no double displacement. SO3-- is not a very reducing anion, its more an *oxidizable* anion than a *reducing* anion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[Ni(DMG)] - Colour, Ox State of Ni","Red, 2",,Comma Seperate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2O2+FeCl3 [OH]->,HCl+O2+FeCl2,H2O2 is a weirdo. and becoming O2 potential is really close to potential for mild (>weak) oxidizers (like I2 and FeCl3). Thus Solution is in equilibrium and [OH] will support Oxidation of H2O2. But this can further react with another H2O2 to get readily oxidized and thus this reaction is only an incomplete picture of it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dithionic Acid,H2S2O6,Another name for hyposulphuric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fe/FeO+K2O+Al2O3, V2O5, Pt+Rh, CuCl2","Haber, Contact,Ostwald, Deacan",,Catalysts and Processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distinguistion of AgCl from AgBr and AgI,"AgCl + Na3AsO3 -> Ag2AsO3(ppt,yellow)",,"Drop (ppt) for AgCl, Dont drop it for the product",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Surface Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pthalic Anhydride + Resourcinol + AgCl,Green ppt,Adsorptive indication. AgCl adsorbs the formed dye from Pthalic Anhydride test for Phenols. The reaction looks holy damn cool in slowmotion btw.,Type Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which adsorption is endothermic out of physisorption and chemisorption,Neither,Both are exothermic except exception weird cases where there's some adsorbate's bond breaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solid Sol, Liquid Aerosol, Solid Aerosol, Emulsion","Solid-Solid, Liquid-Gas, Solid-Gas,Liquid-Liquid","Solid Sol*id*, Sprays, New Emulsion Paints",Format: Dispersed Phase-Dispersion Medium,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gel, Sol, Foam","Liquid-Solid, Solid-Liquid, Gas-Liquid","Unlike popular belief, Gel isnt solid dissolved in liquid but Liquid suspended in solid mass, hair gels isnt really a gel, better example of gel is gelatin, Old dissolved paints that flake off with time, whipped cream",Format: Dispersed Phase-Dispersion Medium,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"S8, Pt, AgI/KI, Solution-sized Dirt, Water-Oil Emulsion","Chemical, Bredig's Arc, Peptization, Micelle, Emulsification ","Chemically Colloidal S8 is made, Bredig's Arc is the shattering of a metal electrode with high current, Peptization is breaking of large solids into smaller aggregates, Micelle formation is stepping is smaller ones using surfactants like Sodium Stereate. Essentially anything that achieves colloidal size work for Sol formation (10^-6 to 10^-9). Emulsification is binding two liquids together to avoid density-seperation using things like Soap, Protiens, Fatty Acids, etc.",Common Sols and Method of preparation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength Range for Tyndall Effect with Colloids,>10^-9,"1. Colloidal Size. Tyndall Scattering needs wavelength larger than particle size to scatter. \n 2. Its just anologous to Rayleigh Scatter, demands that refractive index of particle and medium are greatly different (In victinity of particle, permittivity is obviously different since if not, then there wont be any electric field effects and so sqrt(eµ) is also different.) \n 3. Just like Rayleigh scattering, Smaller lambda are more affected by µ and hence more scattered. This also determines colour of colloid, lowest possible wavelength scattered = Colour when scattered ones are viewed, opposite when transmitted are viewed.",Format: <comparison operator>10^-x (without spaces in between),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgI/I-,"-ve,I-,K+","Charge of Colloid is decided by Stationary phase. In Electrophoresis, only Stationary phase sticks with colloid particles, mobile phase is dynamic \n At small concentrations: Formation of Electric Double Layer will stabilize Lyophobic Colloid (Lyophilic does not require this stabilization) by preventing aggregation by putting a Electrostatic potential barrier between the Vanderwaals minima and outside. \n Excess of Electrolyte: will cause opposite charged mobile phase for both Lyophilic and Lyophobic so dominating that just after the Electrostatic Potential barrier(Maxima) another Electrostatic Minima will occur and cause Aggregation.","Format: Charge(+ve/-ve), Stationary Layer, Mobile Layer. (Assume I- is from KI)",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fe(OH)3/Hot Water, Fe(OH)3/NaOH, Metal Sol, Sulphide Sol, Oxide Sol, Organic Sol, Blood","+ve,-ve,-ve,-ve,+ve,-ve,+ve","Fe(OH)3/Fe, Fe(OH)3/OH, Metal sols are almost like complexes with anions getting an effective -ve, Sulphides are negative because S-- are adsorbed by vanderwaals (S is pretty covalent), Oxides are just like metal hydroxides,Common organic ones such as starch are colloided by micelle formation and +ve end of the micelle is towards inside by donation of lone pairs from organic functional groups and -ve end is shown outwards, Blood is positive even though Haemoglobin being an Organic one is negative, this is because Biological systems are OP and an anticoagulant makes Blood a positive colloid. Now when blood is exposed to air, Haemoglobin and Blood cancel out to bloodclot. \n Its Important not to confuse organic sols with something like Fe(OH)3/Fe(III) whose Stationary layer is an ion and gives same charge to colloid, not a micelle that gives outer charge by orientation.",Common Sols and their Charge (+ve/-ve),3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fe(OH)3/Hot Water, Fe(OH)3/NaOH, Metal Sol, Sulphide Sol, Oxide Sol, Organic Sol, RBC, Milk","No,No,No,No,No,Yes,Yes,Yes",Only Organic ones are Lyophilic,Common Sols and Lyophilicity (Yes/No),3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
